Assessor Book,Assessor Page,Assessor Parcel,# of Accessory Dwelling Units
5304.0,001,009,1.0
2104.0,019,004,1.0
5002.0,008,007,1.0
2202.0,014,026,1.0
2504.0,011,004,1.0
2530.0,037,009,1.0
2601.0,037,033,1.0
2638.0,009,012,1.0
5473.0,034,027,1.0
5063.0,004,031,1.0
5486.0,023,005,1.0
6048.0,018,013,1.0
2221.0,010,003,1.0
5525.0,014,007,1.0
2582.0,025,004,1.0
5034.0,015,031,1.0
2634.0,013,008,1.0
4322.0,015,008,1.0
2563.0,017,032,1.0
2136.0,024,012,1.0
5691.0,004,027,1.0
2511.0,031,019,1.0
5055.0,021,028,1.0
6039.0,009,038,1.0
2511.0,026,011,1.0
2511.0,010,013,1.0
6011.0,010,056,1.0
5437.0,016,003,1.0
5034.0,013,020,1.0
5513.0,008,004,1.0
2116.0,009,014,1.0
2640.0,010,015,1.0
2319.0,021,016,1.0
4307.0,012,033,1.0
2376.0,003,036,1.0
4009.0,006,017,1.0
2038.0,038,005,1.0
2639.0,026,001,1.0
5035.0,018,021,1.0
5020.0,018,001,1.0
5526.0,022,032,1.0
2322.0,014,016,1.0
2557.0,005,029,1.0
2784.0,021,018,1.0
6119.0,016,021,1.0
5511.0,020,011,1.0
5051.0,015,028,1.0
5507.0,015,002,1.0
2571.0,004,051,1.0
2407.0,005,014,1.0
2639.0,032,010,1.0
5023.0,025,025,1.0
2523.0,012,013,1.0
2234.0,009,013,1.0
5457.0,008,004,1.0
5089.0,012,015,1.0
5042.0,027,025,1.0
2551.0,045,031,1.0
2568.0,001,017,1.0
2545.0,005,012,1.0
2309.0,026,014,1.0
2322.0,019,004,1.0
2530.0,006,011,1.0
2770.0,003,025,1.0
2660.0,012,016,1.0
4221.0,013,055,1.0
2335.0,018,005,1.0
2101.0,002,009,1.0
2218.0,011,020,1.0
2642.0,022,010,1.0
5063.0,012,070,1.0
2038.0,035,030,1.0
5402.0,004,008,1.0
2012.0,023,006,1.0
2337.0,021,010,1.0
2317.0,003,016,1.0
2621.0,014,006,1.0
2123.0,025,026,1.0
5088.0,017,034,1.0
2621.0,028,016,1.0
2344.0,014,062,1.0
4255.0,002,022,1.0
2404.0,011,027,1.0
2327.0,020,028,1.0
2310.0,010,022,1.0
2787.0,001,020,1.0
2230.0,002,021,1.0
2116.0,016,063,1.0
5107.0,023,028,1.0
2555.0,036,023,1.0
2040.0,018,015,1.0
2557.0,002,027,1.0
2734.0,024,007,1.0
6041.0,026,024,1.0
5050.0,006,049,1.0
2024.0,028,023,1.0
2504.0,016,024,1.0
2556.0,025,007,1.0
2523.0,011,011,1.0
6048.0,010,043,1.0
5686.0,022,015,1.0
2106.0,029,023,1.0
2110.0,021,051,1.0
4114.0,011,007,1.0
2544.0,021,027,1.0
5215.0,024,007,1.0
2695.0,006,007,1.0
2026.0,003,012,1.0
2210.0,015,011,1.0
5022.0,014,016,1.0
2616.0,013,003,1.0
2120.0,028,027,1.0
2101.0,005,004,1.0
4258.0,001,037,1.0
2219.0,003,012,1.0
2365.0,018,017,1.0
5445.0,027,052,1.0
5051.0,032,023,1.0
2213.0,018,001,1.0
5050.0,023,006,1.0
2570.0,010,014,1.0
2708.0,025,002,1.0
5016.0,011,022,1.0
5435.0,007,011,1.0
4321.0,013,039,1.0
4366.0,026,007,1.0
2036.0,025,014,1.0
2662.0,019,006,1.0
5066.0,008,011,1.0
6040.0,023,014,1.0
4322.0,001,007,1.0
2565.0,010,047,1.0
5068.0,019,026,1.0
2633.0,029,004,1.0
5485.0,014,023,1.0
2551.0,026,018,1.0
5069.0,020,022,1.0
2004.0,024,039,1.0
6038.0,006,038,1.0
2033.0,008,001,1.0
2571.0,008,040,1.0
2640.0,030,003,1.0
2708.0,007,017,1.0
2428.0,004,042,1.0
5457.0,018,023,1.0
2314.0,013,008,1.0
6006.0,010,026,1.0
5050.0,001,006,1.0
2680.0,010,020,1.0
2527.0,019,011,1.0
5054.0,016,016,1.0
2695.0,006,008,1.0
6014.0,022,007,1.0
4248.0,026,040,1.0
2203.0,009,012,1.0
2634.0,013,019,1.0
5302.0,024,018,1.0
4258.0,001,044,1.0
6051.0,014,027,1.0
5016.0,033,017,1.0
5190.0,007,007,1.0
5064.0,013,017,1.0
5569.0,007,038,1.0
5405.0,004,003,1.0
2610.0,028,027,1.0
2334.0,013,031,1.0
2119.0,014,006,1.0
5026.0,003,015,1.0
4257.0,023,048,1.0
2763.0,033,002,1.0
5104.0,029,001,1.0
4012.0,003,008,1.0
2309.0,024,013,1.0
5436.0,015,021,1.0
6023.0,026,008,1.0
2768.0,024,028,1.0
5669.0,018,027,1.0
2786.0,014,005,1.0
2310.0,017,005,1.0
4107.0,035,021,1.0
4249.0,029,011,1.0
2166.0,004,007,1.0
5124.0,006,019,1.0
4252.0,037,027,1.0
2310.0,014,032,1.0
5669.0,022,022,1.0
6002.0,025,026,1.0
4301.0,007,024,1.0
2151.0,033,082,1.0
4321.0,013,040,1.0
2605.0,019,025,1.0
2715.0,008,042,1.0
2137.0,011,008,1.0
2163.0,003,048,1.0
2353.0,035,019,1.0
2012.0,029,018,1.0
2310.0,022,028,1.0
5430.0,026,018,1.0
2236.0,003,005,1.0
5062.0,011,004,1.0
2134.0,017,017,1.0
4392.0,005,011,1.0
5437.0,020,023,1.0
2101.0,022,010,1.0
2321.0,005,046,1.0
5510.0,004,035,1.0
2233.0,012,013,1.0
2139.0,007,011,1.0
2544.0,019,010,1.0
4303.0,029,021,1.0
5049.0,005,008,1.0
5479.0,012,024,1.0
2044.0,016,027,1.0
2034.0,009,022,1.0
2631.0,008,001,1.0
2041.0,018,006,1.0
2531.0,009,038,1.0
4358.0,003,014,1.0
5423.0,011,016,1.0
5208.0,025,009,1.0
4420.0,001,009,1.0
2570.0,014,028,1.0
2683.0,018,014,1.0
5456.0,002,003,1.0
2638.0,031,009,1.0
5084.0,007,019,1.0
4223.0,025,019,1.0
2368.0,010,001,1.0
4107.0,007,014,1.0
2310.0,021,038,1.0
2310.0,002,010,1.0
2316.0,009,033,1.0
6073.0,021,027,1.0
4112.0,013,015,1.0
2514.0,010,050,1.0
2129.0,025,003,1.0
5484.0,001,018,1.0
5060.0,024,003,1.0
2322.0,015,032,1.0
2628.0,005,003,1.0
2633.0,033,014,1.0
4356.0,007,022,1.0
5431.0,029,023,1.0
7411.0,017,027,1.0
5454.0,019,003,1.0
6120.0,007,030,1.0
2028.0,015,003,1.0
6016.0,036,013,1.0
4237.0,009,027,1.0
2616.0,016,001,1.0
5050.0,029,045,1.0
5088.0,017,028,1.0
5053.0,014,009,1.0
5475.0,011,006,1.0
4255.0,005,008,1.0
4242.0,027,002,1.0
2126.0,023,011,1.0
2779.0,030,020,1.0
2012.0,019,004,1.0
5455.0,010,034,1.0
4258.0,003,021,1.0
2638.0,032,009,1.0
2535.0,018,024,1.0
2325.0,011,003,1.0
4242.0,005,005,1.0
6036.0,012,027,1.0
6068.0,001,026,1.0
2123.0,020,007,1.0
2367.0,014,008,1.0
4215.0,030,002,1.0
5469.0,001,017,1.0
5007.0,003,022,1.0
2260.0,022,028,1.0
4243.0,027,014,1.0
5208.0,014,022,1.0
2305.0,007,022,1.0
2104.0,036,014,1.0
5537.0,015,011,1.0
4321.0,007,044,1.0
5050.0,025,048,1.0
4228.0,011,019,1.0
5022.0,017,039,1.0
2542.0,021,007,1.0
2510.0,003,006,1.0
2044.0,008,007,1.0
2706.0,017,003,1.0
2128.0,024,005,1.0
2611.0,019,001,1.0
5424.0,023,022,1.0
5057.0,012,018,1.0
2410.0,015,004,1.0
2120.0,007,002,1.0
2130.0,018,006,1.0
5217.0,005,016,1.0
2357.0,004,015,1.0
5034.0,018,033,1.0
5008.0,011,033,1.0
2203.0,003,024,1.0
2623.0,027,016,1.0
4103.0,018,006,1.0
2629.0,015,049,1.0
5071.0,016,047,1.0
2126.0,012,007,1.0
2408.0,007,010,1.0
2125.0,031,011,1.0
6005.0,007,005,1.0
2149.0,013,040,1.0
5106.0,022,009,1.0
2303.0,009,016,1.0
5066.0,019,009,1.0
2625.0,001,005,1.0
5517.0,021,015,1.0
6040.0,029,021,1.0
4303.0,027,005,1.0
2109.0,027,005,1.0
5214.0,011,010,1.0
4005.0,016,032,1.0
4257.0,015,063,1.0
2649.0,002,012,1.0
5082.0,019,023,1.0
5064.0,020,039,1.0
5092.0,011,013,1.0
2309.0,018,001,1.0
5456.0,001,004,1.0
2696.0,012,001,1.0
2338.0,030,006,1.0
5453.0,019,028,1.0
5512.0,008,026,1.0
2159.0,013,018,1.0
2404.0,028,022,1.0
5208.0,002,003,1.0
5305.0,034,020,1.0
2126.0,037,012,1.0
5507.0,015,004,1.0
4330.0,024,024,1.0
5483.0,013,006,1.0
4243.0,017,010,1.0
6015.0,022,008,1.0
2316.0,009,037,1.0
5068.0,010,033,1.0
4243.0,013,006,1.0
6012.0,010,002,1.0
4233.0,007,027,1.0
2308.0,012,019,1.0
2171.0,014,045,1.0
5057.0,028,006,1.0
2135.0,002,020,1.0
4230.0,012,020,1.0
2358.0,019,002,1.0
2366.0,030,008,1.0
2340.0,032,018,1.0
5154.0,022,015,1.0
2139.0,019,002,1.0
2315.0,010,038,1.0
5523.0,035,008,1.0
2668.0,015,005,1.0
2326.0,014,001,1.0
5048.0,022,009,1.0
5017.0,028,021,1.0
2120.0,028,039,1.0
5062.0,011,009,1.0
7413.0,011,016,1.0
2656.0,027,026,1.0
5006.0,013,017,1.0
2242.0,019,007,1.0
2321.0,018,019,2.0
2156.0,001,010,1.0
2120.0,019,004,1.0
6083.0,026,003,1.0
5041.0,015,020,1.0
4005.0,017,017,1.0
2634.0,022,012,1.0
2022.0,001,012,1.0
2129.0,013,009,1.0
4255.0,002,020,1.0
2224.0,027,005,1.0
2314.0,013,007,1.0
2102.0,005,025,1.0
4112.0,009,040,1.0
2024.0,006,006,1.0
2156.0,004,007,1.0
4247.0,022,020,1.0
2616.0,027,045,1.0
2254.0,015,013,1.0
4244.0,022,028,1.0
2076.0,008,055,1.0
2784.0,016,009,1.0
2210.0,016,010,1.0
2781.0,030,010,1.0
4242.0,009,018,1.0
2640.0,001,007,1.0
2690.0,015,035,1.0
4230.0,013,004,1.0
4220.0,009,027,1.0
2128.0,005,056,1.0
5002.0,004,001,1.0
2021.0,022,005,1.0
2026.0,003,001,1.0
5066.0,020,011,1.0
2104.0,015,018,1.0
2311.0,009,033,1.0
4104.0,004,022,1.0
2101.0,028,013,1.0
5048.0,026,002,1.0
2619.0,008,008,1.0
5066.0,019,029,1.0
5001.0,031,024,1.0
2236.0,004,008,1.0
2163.0,006,024,1.0
4242.0,015,017,1.0
5124.0,005,006,1.0
5555.0,029,011,1.0
6068.0,001,026,1.0
2148.0,008,020,1.0
4217.0,027,013,1.0
2335.0,002,008,1.0
5040.0,017,011,1.0
5035.0,015,021,1.0
4233.0,012,038,1.0
5050.0,008,051,1.0
7411.0,018,038,1.0
4113.0,002,034,1.0
2182.0,003,018,1.0
2169.0,019,016,1.0
5060.0,023,007,1.0
2260.0,007,008,1.0
4113.0,015,008,1.0
2126.0,026,010,1.0
2153.0,016,033,1.0
5511.0,006,015,1.0
2682.0,025,008,1.0
6041.0,010,053,1.0
2074.0,029,005,1.0
2250.0,008,008,1.0
2354.0,014,050,1.0
2731.0,017,012,1.0
5017.0,010,009,1.0
7425.0,012,014,1.0
5436.0,020,046,1.0
5213.0,029,007,1.0
6029.0,026,005,1.0
2336.0,004,015,1.0
2076.0,022,049,1.0
4352.0,003,035,1.0
2245.0,015,018,1.0
2669.0,007,026,1.0
5474.0,014,022,1.0
2648.0,002,044,1.0
2210.0,017,001,1.0
2324.0,008,012,1.0
5691.0,003,025,1.0
2513.0,025,006,1.0
2322.0,004,044,1.0
4301.0,003,010,1.0
2782.0,001,017,1.0
5117.0,008,022,1.0
2649.0,026,020,1.0
2623.0,027,014,1.0
2163.0,024,003,1.0
2359.0,004,016,1.0
5007.0,020,003,1.0
2565.0,009,029,1.0
4223.0,021,006,1.0
4217.0,024,027,1.0
2101.0,007,013,1.0
4321.0,009,078,1.0
2722.0,008,015,1.0
7417.0,016,004,1.0
2618.0,006,022,1.0
2420.0,007,020,1.0
4245.0,019,024,1.0
5087.0,018,006,1.0
2173.0,018,006,1.0
4404.0,002,031,1.0
2570.0,011,016,1.0
5081.0,031,010,1.0
2131.0,005,024,1.0
2527.0,029,014,1.0
2129.0,011,007,1.0
5005.0,026,003,1.0
4256.0,005,028,1.0
2105.0,006,011,1.0
5016.0,034,015,1.0
2228.0,029,015,1.0
2353.0,031,002,1.0
5445.0,018,025,1.0
2341.0,014,025,1.0
5435.0,010,038,1.0
4258.0,001,037,1.0
2748.0,021,019,1.0
5466.0,011,018,1.0
4311.0,016,021,1.0
2634.0,005,012,1.0
5078.0,035,009,1.0
5436.0,009,025,1.0
4105.0,001,010,1.0
2317.0,011,006,1.0
6041.0,029,023,1.0
5477.0,003,041,1.0
2424.0,027,026,1.0
2715.0,014,008,1.0
2263.0,030,022,1.0
2642.0,023,012,1.0
5124.0,012,018,1.0
2680.0,007,014,1.0
4244.0,022,028,1.0
6050.0,007,028,1.0
6022.0,013,013,1.0
2307.0,005,021,1.0
4258.0,011,010,1.0
6016.0,018,020,1.0
6039.0,005,010,1.0
2784.0,018,009,1.0
5069.0,009,024,1.0
2783.0,012,027,1.0
2234.0,006,014,1.0
5033.0,020,011,1.0
5090.0,007,003,1.0
2355.0,008,043,1.0
4302.0,028,022,1.0
2149.0,014,014,1.0
2118.0,009,024,1.0
2632.0,025,005,1.0
4258.0,001,037,1.0
2414.0,019,024,1.0
2020.0,001,028,1.0
2109.0,027,017,1.0
5505.0,018,011,1.0
2672.0,019,011,1.0
4112.0,009,041,1.0
4323.0,005,014,1.0
2217.0,012,056,1.0
2203.0,005,015,1.0
2525.0,016,041,1.0
4105.0,019,023,1.0
4321.0,016,002,1.0
5092.0,017,012,1.0
2571.0,012,056,1.0
4257.0,022,040,1.0
4236.0,026,033,1.0
4234.0,017,007,1.0
2417.0,009,018,1.0
4235.0,008,009,1.0
2640.0,026,003,1.0
2355.0,001,018,1.0
5682.0,006,007,1.0
5033.0,014,035,1.0
4419.0,006,007,1.0
5588.0,025,008,1.0
2161.0,021,036,1.0
4252.0,037,026,1.0
2344.0,016,010,1.0
5067.0,003,035,1.0
2161.0,021,036,1.0
2669.0,023,018,1.0
6069.0,006,027,1.0
2222.0,022,040,1.0
6051.0,010,024,1.0
4113.0,002,015,1.0
2045.0,020,022,1.0
4110.0,025,072,1.0
5312.0,025,023,1.0
2782.0,011,030,1.0
2556.0,030,034,1.0
2161.0,016,021,1.0
2305.0,039,014,1.0
2231.0,001,016,1.0
5516.0,003,009,1.0
2311.0,009,043,1.0
2559.0,026,011,1.0
2755.0,010,025,1.0
2530.0,030,011,1.0
2234.0,020,016,1.0
2245.0,029,017,1.0
2551.0,038,003,1.0
5589.0,001,006,1.0
2556.0,018,017,1.0
4311.0,008,031,1.0
2695.0,003,019,1.0
5437.0,018,013,1.0
2107.0,019,101,1.0
2336.0,024,006,1.0
2129.0,006,024,1.0
2309.0,019,001,1.0
6020.0,003,001,1.0
5066.0,010,016,1.0
4004.0,028,012,1.0
4005.0,009,022,1.0
2034.0,010,022,1.0
2309.0,004,002,1.0
5501.0,020,012,1.0
2559.0,014,001,1.0
2104.0,018,042,1.0
5058.0,028,007,1.0
5084.0,027,025,1.0
2305.0,021,017,1.0
2242.0,019,012,1.0
2552.0,025,005,1.0
4112.0,028,001,1.0
2347.0,003,009,1.0
5669.0,020,021,1.0
7415.0,003,027,1.0
5052.0,004,009,1.0
5434.0,034,009,1.0
2610.0,003,005,1.0
2229.0,003,029,1.0
2264.0,010,044,1.0
2164.0,005,033,1.0
2566.0,008,027,1.0
5401.0,013,017,1.0
2715.0,011,016,1.0
2075.0,025,042,1.0
4320.0,011,001,1.0
2254.0,035,014,1.0
2325.0,021,037,1.0
2216.0,018,011,1.0
2405.0,002,031,1.0
4112.0,003,011,1.0
5682.0,020,004,1.0
2619.0,010,007,1.0
4110.0,027,005,1.0
2045.0,014,016,1.0
2682.0,019,031,1.0
2504.0,011,001,1.0
5445.0,020,004,1.0
4255.0,008,030,1.0
6054.0,009,016,1.0
4388.0,002,043,1.0
5515.0,025,013,1.0
2649.0,016,016,1.0
5435.0,029,014,1.0
2647.0,002,014,1.0
4321.0,013,051,1.0
2038.0,036,015,1.0
2316.0,019,020,1.0
2206.0,031,016,1.0
2544.0,024,014,1.0
2045.0,017,018,1.0
4110.0,025,064,1.0
5115.0,030,009,1.0
2261.0,009,006,1.0
4246.0,023,010,1.0
2669.0,023,010,1.0
2650.0,032,051,1.0
2336.0,036,035,1.0
2135.0,015,002,1.0
5072.0,022,022,1.0
5053.0,010,016,1.0
5104.0,019,027,1.0
2531.0,008,021,1.0
5510.0,008,029,1.0
5435.0,029,014,1.0
2033.0,012,022,1.0
2263.0,010,024,1.0
5435.0,025,035,1.0
2770.0,007,020,1.0
2660.0,021,021,1.0
5542.0,005,011,1.0
2326.0,012,006,1.0
2503.0,022,007,1.0
2408.0,009,017,1.0
2148.0,021,006,1.0
5005.0,002,028,1.0
4246.0,016,030,1.0
6042.0,024,016,1.0
5415.0,007,003,1.0
2508.0,022,023,1.0
4007.0,002,023,1.0
5691.0,003,026,1.0
5019.0,002,014,1.0
6035.0,025,012,1.0
2613.0,023,036,1.0
5507.0,016,007,1.0
5678.0,023,003,1.0
5043.0,015,033,1.0
2153.0,020,002,1.0
5062.0,012,014,1.0
5005.0,002,012,1.0
2787.0,024,012,1.0
5035.0,023,032,1.0
2316.0,016,011,1.0
5061.0,009,010,1.0
6015.0,019,015,1.0
5507.0,028,022,1.0
2004.0,004,011,1.0
2335.0,020,008,1.0
4358.0,002,011,1.0
5587.0,001,047,1.0
6084.0,006,036,1.0
4332.0,011,043,1.0
6042.0,026,014,1.0
6005.0,010,005,1.0
5070.0,005,015,1.0
4318.0,012,029,1.0
4112.0,034,006,1.0
2506.0,033,016,1.0
4116.0,005,014,1.0
2105.0,014,004,1.0
5121.0,012,004,1.0
5484.0,018,019,1.0
5017.0,031,009,1.0
6002.0,028,021,1.0
5525.0,026,006,1.0
5104.0,008,018,1.0
4255.0,022,007,1.0
2618.0,005,018,1.0
2111.0,009,007,1.0
2041.0,021,010,1.0
5021.0,016,020,1.0
2783.0,009,008,1.0
4215.0,006,014,1.0
2334.0,005,038,1.0
2228.0,005,014,1.0
4425.0,025,003,1.0
5020.0,002,014,1.0
5107.0,014,018,1.0
5043.0,015,034,1.0
2305.0,017,014,1.0
6117.0,007,002,1.0
2214.0,003,019,1.0
2676.0,012,003,1.0
2075.0,020,016,1.0
4256.0,006,017,1.0
4005.0,007,017,1.0
5587.0,015,008,1.0
2264.0,009,006,1.0
2014.0,034,052,1.0
5003.0,025,002,1.0
6002.0,025,015,1.0
2602.0,006,031,1.0
2637.0,004,011,1.0
4360.0,026,021,1.0
2309.0,012,022,1.0
2130.0,020,006,1.0
2570.0,008,017,1.0
2695.0,006,005,1.0
5516.0,016,029,1.0
5034.0,003,020,1.0
5107.0,026,007,1.0
2557.0,026,004,1.0
2414.0,015,026,1.0
4312.0,006,009,1.0
5069.0,036,029,1.0
5035.0,002,027,1.0
5510.0,001,022,1.0
2010.0,004,010,1.0
2340.0,025,005,1.0
4311.0,022,008,1.0
4260.0,031,003,1.0
4334.0,020,004,1.0
2307.0,014,003,1.0
2534.0,012,001,1.0
2566.0,007,029,1.0
4248.0,016,014,1.0
2621.0,014,014,1.0
2532.0,031,024,1.0
2731.0,005,014,1.0
2660.0,022,035,1.0
2216.0,028,009,1.0
2783.0,009,008,1.0
5505.0,014,016,1.0
6074.0,001,032,1.0
2741.0,005,003,1.0
4325.0,003,002,1.0
2542.0,021,026,1.0
6022.0,011,010,1.0
4420.0,009,020,1.0
5512.0,009,014,1.0
4255.0,016,003,1.0
7417.0,004,013,1.0
2502.0,022,031,1.0
2216.0,008,014,1.0
4106.0,022,029,1.0
2203.0,001,019,1.0
7448.0,031,004,1.0
2336.0,008,008,1.0
4244.0,002,021,1.0
2768.0,015,031,1.0
5516.0,015,011,1.0
5671.0,021,022,1.0
2118.0,001,006,1.0
5580.0,030,024,1.0
2634.0,035,019,1.0
5525.0,006,010,1.0
5420.0,035,026,1.0
2220.0,001,028,1.0
5015.0,035,022,1.0
6029.0,017,008,1.0
2112.0,015,018,1.0
5016.0,022,012,1.0
2502.0,002,039,1.0
2718.0,005,005,1.0
5435.0,004,001,1.0
4004.0,022,010,1.0
6016.0,024,025,1.0
5052.0,013,029,1.0
2309.0,025,014,1.0
2649.0,014,016,1.0
5217.0,022,021,1.0
4125.0,003,027,1.0
5209.0,023,007,1.0
5430.0,028,029,1.0
5453.0,020,003,1.0
5065.0,002,010,1.0
5587.0,017,012,1.0
5053.0,022,012,1.0
2682.0,017,012,1.0
5474.0,038,006,1.0
5066.0,020,026,1.0
5516.0,027,016,1.0
2620.0,016,026,1.0
4112.0,030,008,1.0
5459.0,021,001,1.0
6084.0,025,025,1.0
2249.0,026,002,1.0
5052.0,014,014,1.0
4380.0,027,026,1.0
2315.0,010,021,1.0
6055.0,005,034,1.0
2329.0,001,041,1.0
5016.0,020,007,1.0
4004.0,019,022,1.0
4302.0,025,009,1.0
4229.0,007,081,1.0
2220.0,006,005,1.0
2508.0,023,033,1.0
2405.0,011,022,1.0
5033.0,012,050,1.0
2307.0,004,026,1.0
6002.0,018,020,1.0
2125.0,028,030,1.0
2511.0,005,012,1.0
4248.0,022,022,1.0
4301.0,006,033,1.0
4004.0,030,025,1.0
5510.0,011,013,1.0
4409.0,007,007,1.0
5064.0,018,010,1.0
2129.0,005,023,1.0
2310.0,012,015,1.0
2119.0,011,020,1.0
4322.0,013,020,1.0
5068.0,013,021,1.0
2624.0,017,017,1.0
5551.0,018,010,1.0
4004.0,034,032,1.0
4113.0,008,033,1.0
2510.0,025,014,1.0
2151.0,029,060,1.0
6014.0,004,023,1.0
5592.0,026,009,1.0
5477.0,008,030,1.0
4114.0,001,003,1.0
2566.0,012,046,1.0
5066.0,021,002,1.0
2101.0,014,013,1.0
4256.0,004,022,1.0
4261.0,027,020,1.0
2741.0,012,026,1.0
5075.0,016,008,1.0
6014.0,011,011,1.0
2146.0,016,019,1.0
2101.0,001,011,1.0
2119.0,010,007,1.0
4223.0,026,007,1.0
2514.0,013,042,1.0
7420.0,020,004,1.0
4301.0,003,007,1.0
7415.0,010,020,1.0
2023.0,015,018,1.0
2230.0,004,007,1.0
5085.0,021,031,1.0
2226.0,009,010,1.0
5549.0,006,010,1.0
5435.0,030,051,1.0
4005.0,008,013,1.0
2265.0,016,003,1.0
4123.0,007,033,1.0
5551.0,013,018,1.0
2247.0,001,002,1.0
2631.0,024,020,1.0
2611.0,016,008,1.0
2105.0,009,022,1.0
6065.0,029,032,1.0
2260.0,020,011,1.0
2212.0,012,023,1.0
2780.0,032,009,1.0
5507.0,003,005,1.0
4223.0,012,015,1.0
5067.0,010,022,1.0
2264.0,003,019,1.0
6051.0,017,022,1.0
5671.0,012,008,1.0
2653.0,016,031,1.0
5435.0,035,010,1.0
2023.0,015,018,1.0
5476.0,020,017,1.0
5533.0,010,024,1.0
2424.0,027,022,1.0
5085.0,028,003,1.0
4368.0,014,008,1.0
2429.0,006,041,1.0
2555.0,026,012,1.0
4370.0,006,070,1.0
6015.0,003,006,1.0
2615.0,004,006,1.0
4007.0,009,029,1.0
4382.0,029,025,1.0
5086.0,017,012,1.0
4223.0,012,017,1.0
2531.0,012,057,1.0
5478.0,013,029,1.0
2212.0,015,007,1.0
5480.0,031,018,1.0
5594.0,012,016,1.0
5082.0,024,007,1.0
2130.0,025,005,1.0
5524.0,011,007,1.0
6037.0,018,002,1.0
2607.0,002,020,1.0
5033.0,007,003,1.0
2686.0,014,009,1.0
5069.0,035,019,1.0
4107.0,028,022,1.0
5576.0,002,030,1.0
6020.0,028,016,1.0
2254.0,015,005,1.0
5056.0,023,031,1.0
5483.0,017,049,1.0
4112.0,027,010,1.0
2123.0,011,020,1.0
5420.0,038,004,1.0
2510.0,010,012,1.0
4306.0,018,027,1.0
5301.0,015,013,1.0
5021.0,029,021,1.0
2530.0,006,009,1.0
2028.0,045,008,1.0
6029.0,005,013,1.0
4326.0,005,007,1.0
4242.0,004,013,1.0
2148.0,014,005,1.0
2227.0,023,013,1.0
6014.0,034,001,1.0
2688.0,022,002,1.0
5055.0,026,041,1.0
5402.0,004,003,1.0
5033.0,018,033,1.0
6016.0,020,014,1.0
5119.0,021,009,1.0
2533.0,026,008,1.0
5436.0,007,012,1.0
5047.0,006,024,1.0
4255.0,005,001,1.0
5426.0,013,004,1.0
5454.0,027,021,1.0
2651.0,020,026,1.0
4109.0,024,010,1.0
5439.0,006,033,1.0
2669.0,025,006,1.0
5083.0,011,012,1.0
2533.0,017,020,1.0
2126.0,011,019,1.0
2514.0,015,038,1.0
2135.0,038,001,1.0
2533.0,025,010,1.0
5049.0,029,010,1.0
4007.0,008,001,1.0
2023.0,010,018,1.0
4320.0,003,072,1.0
2502.0,007,019,1.0
2365.0,005,007,1.0
4256.0,017,014,1.0
2234.0,019,018,1.0
2126.0,009,012,1.0
6052.0,028,015,1.0
2340.0,002,003,1.0
2733.0,002,042,1.0
4330.0,013,039,1.0
5090.0,021,003,1.0
5013.0,025,014,1.0
4114.0,031,024,1.0
5116.0,008,035,1.0
2410.0,011,008,1.0
2741.0,024,004,1.0
5427.0,023,013,1.0
2604.0,023,030,1.0
5022.0,009,026,1.0
2619.0,016,013,1.0
2309.0,018,018,1.0
5689.0,028,021,1.0
5454.0,015,001,1.0
4303.0,019,043,1.0
2613.0,024,043,1.0
5402.0,037,014,1.0
5049.0,009,051,1.0
2557.0,020,002,1.0
5042.0,022,021,1.0
4221.0,014,038,1.0
5046.0,008,006,1.0
4355.0,019,023,1.0
5560.0,013,002,1.0
5671.0,010,020,1.0
4007.0,008,003,1.0
5072.0,001,024,1.0
2216.0,013,012,1.0
2337.0,020,022,1.0
2134.0,009,001,1.0
5483.0,023,030,1.0
4392.0,011,007,1.0
4365.0,021,013,1.0
2530.0,010,005,1.0
7349.0,028,024,1.0
7421.0,023,020,1.0
2261.0,032,007,1.0
2202.0,002,026,1.0
2212.0,024,021,1.0
2263.0,005,024,1.0
2734.0,026,003,1.0
2509.0,007,016,1.0
5454.0,027,020,1.0
2572.0,011,021,1.0
2557.0,001,003,1.0
2230.0,017,002,1.0
2161.0,004,057,1.0
2616.0,013,012,1.0
5082.0,026,024,1.0
2566.0,015,057,1.0
7559.0,028,031,1.0
2212.0,012,024,1.0
6029.0,003,016,1.0
2336.0,022,022,1.0
5087.0,014,014,1.0
5469.0,007,004,1.0
5054.0,023,011,1.0
4360.0,009,006,1.0
2242.0,009,013,1.0
7446.0,007,006,1.0
5561.0,007,041,1.0
4306.0,015,004,1.0
2168.0,025,063,1.0
4321.0,009,033,1.0
2336.0,012,004,1.0
2556.0,019,014,1.0
2620.0,014,018,1.0
2570.0,005,028,1.0
2248.0,018,009,1.0
2307.0,005,011,1.0
4242.0,011,016,1.0
5669.0,026,018,1.0
4112.0,022,010,1.0
5090.0,004,013,1.0
2625.0,026,017,1.0
5689.0,002,005,1.0
5137.0,018,034,1.0
2741.0,026,042,1.0
6119.0,002,023,1.0
2134.0,027,026,1.0
2216.0,036,004,1.0
2344.0,024,011,1.0
5014.0,018,026,1.0
2174.0,014,001,1.0
5446.0,008,024,1.0
5436.0,021,042,1.0
5507.0,006,012,1.0
2238.0,008,016,1.0
5468.0,030,004,1.0
2219.0,021,023,1.0
4231.0,016,031,1.0
5301.0,017,023,1.0
2308.0,011,007,1.0
2216.0,038,017,1.0
5401.0,010,030,1.0
5486.0,021,020,1.0
